Min0,Min1,Min2,Min3,Min4,Max0,Max1,Max2,Max3,Max4,Mean0,Mean1,Mean2,Mean3,Mean4,Std0,Std1,Std2,Std3,Std4,NPeaks0,NPeaks1,NPeaks2,NPeaks3,NPeaks4,NPlateau00,NPlateau01,NPlateau02,NPlateau03,NPlateau04,NPlateau10,NPlateau11,NPlateau12,NPlateau13,NPlateau14,NPlateau20,NPlateau21,NPlateau22,NPlateau23,NPlateau24,NPlateau30,NPlateau31,NPlateau32,NPlateau33,NPlateau34,NPlateau40,NPlateau41,NPlateau42,NPlateau43,NPlateau44,Response
21.0,24.0,18.0,21.0,17.0,22.0,26.0,20.0,22.0,19.0,21.4,24.9,19.1,21.6,17.6,0.5,0.4,0.3,0.5,0.6,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,1.0,1.0,4.0,0.0,2.0,1.0,2.0,caress
21.0,24.0,19.0,21.0,17.0,22.0,26.0,20.0,22.0,18.0,21.5,24.9,19.1,21.6,17.6,0.5,0.4,0.3,0.5,0.5,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,2.0,8.0,1.0,1.0,0.0,2.0,caress
21.0,24.0,19.0,21.0,17.0,22.0,25.0,21.0,22.0,18.0,21.7,24.9,19.2,21.6,17.5,0.5,0.2,0.4,0.5,0.5,0.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,5.0,5.0,3.0,1.0,0.0,4.0,2.0,1.0,1.0,2.0,caress
21.0,24.0,18.0,21.0,17.0,23.0,26.0,20.0,22.0,18.0,21.4,24.9,19.0,21.6,17.3,0.6,0.3,0.3,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,3.0,3.0,3.0,2.0,0.0,0.0,caress
21.0,25.0,18.0,21.0,17.0,22.0,25.0,19.0,23.0,18.0,21.2,25.0,18.9,22.0,17.5,0.4,0.0,0.2,0.5,0.5,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,3.0,10.0,1.0,2.0,0.0,1.0,caress
21.0,24.0,19.0,21.0,17.0,22.0,25.0,21.0,22.0,18.0,21.2,24.9,19.7,21.4,17.5,0.4,0.2,0.6,0.5,0.5,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,0.0,0.0,1.0,10.0,2.0,0.0,2.0,0.0,7.0,2.0,1.0,1.0,1.0,caress
20.0,24.0,18.0,21.0,17.0,22.0,26.0,20.0,22.0,18.0,21.1,25.3,19.1,21.5,17.6,0.4,0.6,0.4,0.5,0.5,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,6.0,6.0,0.0,2.0,0.0,6.0,2.0,2.0,1.0,1.0,caress
21.0,24.0,19.0,21.0,17.0,22.0,26.0,20.0,22.0,18.0,21.4,25.0,19.1,21.5,17.4,0.5,0.3,0.3,0.5,0.5,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,6.0,4.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,caress
21.0,24.0,19.0,21.0,17.0,22.0,26.0,20.0,22.0,19.0,21.7,25.0,19.3,21.7,17.8,0.5,0.2,0.4,0.4,0.5,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,caress
21.0,24.0,19.0,21.0,17.0,22.0,27.0,20.0,22.0,18.0,21.3,25.4,19.1,21.7,17.4,0.5,0.6,0.3,0.4,0.5,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0,14.0,1.0,1.0,0.0,0.0,caress
21.0,25.0,18.0,21.0,17.0,22.0,28.0,20.0,22.0,18.0,21.2,25.6,19.0,21.7,17.5,0.4,0.7,0.3,0.5,0.5,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,2.0,3.0,1.0,2.0,5.0,3.0,2.0,0.0,1.0,caress
20.0,24.0,18.0,22.0,17.0,22.0,26.0,20.0,24.0,18.0,21.2,25.0,19.0,22.2,17.5,0.4,0.3,0.3,0.5,0.5,0.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,caress
20.0,24.0,18.0,21.0,17.0,22.0,26.0,21.0,24.0,18.0,21.1,24.9,19.4,22.0,17.6,0.3,0.4,0.7,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,3.0,1.0,3.0,0.0,1.0,3.0,4.0,3.0,0.0,1.0,caress
20.0,24.0,19.0,21.0,17.0,24.0,26.0,21.0,22.0,18.0,22.1,25.0,19.8,21.9,17.6,1.1,0.3,0.8,0.3,0.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,6.0,7.0,0.0,2.0,0.0,caress
21.0,24.0,19.0,21.0,17.0,24.0,26.0,21.0,22.0,18.0,22.0,24.9,20.1,21.6,17.6,0.7,0.4,0.7,0.5,0.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,3.0,1.0,6.0,2.0,1.0,0.0,2.0,6.0,3.0,1.0,2.0,1.0,caress
20.0,25.0,19.0,21.0,17.0,22.0,27.0,20.0,24.0,18.0,21.1,25.6,19.1,22.2,17.6,0.3,0.5,0.3,0.5,0.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,1.0,5.0,7.0,1.0,0.0,1.0,caress
20.0,25.0,18.0,21.0,17.0,21.0,27.0,20.0,24.0,18.0,21.0,25.5,19.1,22.1,17.5,0.2,0.6,0.4,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,7.0,5.0,1.0,1.0,0.0,caress
21.0,25.0,19.0,21.0,17.0,22.0,27.0,21.0,22.0,19.0,21.1,25.7,19.3,21.8,18.4,0.3,0.6,0.5,0.4,0.5,0.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,2.0,8.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,4.0,2.0,1.0,0.0,0.0,2.0,caress
20.0,24.0,18.0,21.0,17.0,22.0,26.0,21.0,22.0,19.0,21.4,25.0,19.4,21.8,18.0,0.5,0.5,0.6,0.4,0.6,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,3.0,2.0,4.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,caress
21.0,24.0,19.0,21.0,17.0,22.0,26.0,21.0,23.0,19.0,21.5,24.9,19.8,22.0,18.0,0.5,0.3,0.5,0.3,0.4,0.0,0.0,0.0,0.0,0.0,8.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,2.0,0.0,caress
21.0,24.0,19.0,21.0,17.0,22.0,26.0,21.0,24.0,18.0,21.3,25.0,19.5,22.0,17.7,0.4,0.4,0.5,0.5,0.5,0.0,0.0,1.0,1.0,0.0,7.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,9.0,3.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,3.0,0.0,2.0,caress
21.0,25.0,18.0,21.0,17.0,22.0,26.0,21.0,23.0,19.0,21.3,25.1,19.7,21.9,18.1,0.4,0.3,0.7,0.4,0.4,0.0,0.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,caress
21.0,24.0,19.0,21.0,17.0,23.0,26.0,21.0,23.0,18.0,21.8,25.0,20.0,22.0,17.8,0.5,0.3,0.7,0.3,0.4,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,6.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,0.0,2.0,caress
20.0,25.0,19.0,21.0,17.0,23.0,26.0,21.0,24.0,18.0,21.4,25.2,19.7,22.1,17.7,0.6,0.4,0.6,0.6,0.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,8.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,5.0,1.0,0.0,3.0,2.0,caress
21.0,25.0,19.0,21.0,17.0,22.0,27.0,21.0,24.0,18.0,21.2,25.6,19.4,22.5,17.7,0.4,0.6,0.5,0.7,0.5,0.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,7.0,2.0,0.0,1.0,1.0,3.0,5.0,1.0,0.0,0.0,5.0,1.0,2.0,0.0,2.0,caress
20.0,25.0,19.0,20.0,16.0,28.0,33.0,26.0,36.0,31.0,23.6,28.2,22.5,27.6,23.0,2.8,3.1,2.6,6.8,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,pinch
19.0,25.0,19.0,20.0,16.0,32.0,31.0,29.0,26.0,33.0,24.8,27.2,23.0,22.8,22.8,4.9,2.1,3.7,1.8,6.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,pinch
19.0,25.0,19.0,20.0,16.0,25.0,29.0,23.0,34.0,21.0,21.9,26.5,21.0,25.7,18.1,2.2,1.3,0.9,5.8,1.3,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,6.0,2.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,pinch
21.0,25.0,19.0,21.0,17.0,22.0,29.0,23.0,22.0,22.0,21.2,26.5,20.8,21.3,19.1,0.4,1.4,1.1,0.5,1.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,pinch
20.0,25.0,19.0,21.0,17.0,24.0,29.0,25.0,26.0,19.0,21.9,26.9,21.7,23.0,18.2,1.1,1.3,2.1,1.8,0.7,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,4.0,pinch
19.0,25.0,19.0,20.0,17.0,34.0,42.0,25.0,40.0,22.0,24.5,30.8,21.5,27.5,19.0,5.3,6.2,1.9,7.2,1.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,pinch
20.0,25.0,20.0,21.0,17.0,22.0,28.0,24.0,23.0,19.0,21.2,26.7,21.6,21.7,18.1,0.6,1.0,0.9,0.6,0.5,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,4.0,0.0,1.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,pinch
19.0,26.0,19.0,21.0,17.0,30.0,29.0,30.0,27.0,20.0,23.6,27.2,22.8,23.0,18.4,3.9,1.0,4.5,2.4,0.7,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,pinch
20.0,26.0,18.0,21.0,17.0,29.0,31.0,32.0,26.0,23.0,23.9,28.0,23.7,23.0,19.2,3.8,1.7,5.6,1.7,1.8,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,3.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,pinch
20.0,25.0,18.0,21.0,16.0,24.0,34.0,23.0,27.0,32.0,21.9,28.6,20.4,22.8,21.7,1.4,3.1,1.4,2.2,5.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,2.0,6.0,2.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,pinch
19.0,25.0,19.0,18.0,16.0,29.0,35.0,28.0,42.0,25.0,23.6,28.6,22.4,26.6,19.3,3.4,3.5,3.3,8.9,3.1,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,pinch
20.0,25.0,19.0,21.0,17.0,24.0,31.0,21.0,24.0,28.0,21.7,27.9,19.4,22.1,21.1,1.2,2.1,0.7,1.3,4.5,0.0,0.0,1.0,0.0,0.0,3.0,5.0,3.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,pinch
19.0,26.0,19.0,21.0,17.0,30.0,30.0,24.0,25.0,19.0,23.0,27.2,20.7,22.0,17.7,3.8,1.4,1.8,1.4,0.8,0.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,pinch
19.0,25.0,19.0,19.0,17.0,25.0,33.0,24.0,38.0,22.0,21.9,28.3,20.9,25.6,18.4,2.0,2.6,1.3,7.0,1.6,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,4.0,1.0,1.0,0.0,2.0,6.0,0.0,0.0,0.0,2.0,pinch
19.0,26.0,19.0,19.0,17.0,25.0,34.0,24.0,39.0,21.0,21.7,28.2,21.1,24.9,18.0,1.8,2.6,1.5,7.2,1.3,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,9.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,pinch
20.0,25.0,19.0,19.0,17.0,25.0,36.0,22.0,34.0,21.0,21.8,29.0,20.8,23.6,18.0,1.6,4.0,0.8,5.1,1.3,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,2.0,pinch
19.0,25.0,19.0,20.0,17.0,29.0,42.0,25.0,34.0,21.0,22.7,31.3,21.5,24.0,18.4,3.9,6.8,1.7,4.5,1.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,6.0,3.0,0.0,0.0,1.0,pinch
20.0,25.0,19.0,20.0,17.0,22.0,28.0,22.0,22.0,19.0,20.9,26.6,20.8,21.1,17.8,0.5,1.0,0.7,0.4,0.6,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,4.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,7.0,1.0,0.0,2.0,0.0,pinch
19.0,26.0,19.0,19.0,17.0,26.0,30.0,28.0,29.0,20.0,22.4,27.9,23.6,24.3,18.6,2.6,1.2,3.4,3.6,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,2.0,0.0,3.0,3.0,0.0,0.0,2.0,5.0,1.0,1.0,0.0,2.0,6.0,3.0,1.0,0.0,1.0,6.0,3.0,0.0,0.0,2.0,pinch
19.0,26.0,19.0,19.0,17.0,28.0,31.0,30.0,32.0,20.0,22.4,28.2,23.1,24.4,18.3,3.1,1.6,4.3,4.7,0.8,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,4.0,2.0,1.0,0.0,2.0,6.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,1.0,2.0,4.0,1.0,0.0,2.0,pinch
19.0,26.0,20.0,20.0,17.0,33.0,34.0,24.0,26.0,21.0,24.5,29.0,21.6,22.0,18.9,6.0,3.3,1.3,1.7,1.5,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,3.0,pinch
19.0,26.0,20.0,21.0,17.0,25.0,32.0,25.0,25.0,24.0,21.9,28.4,22.5,22.1,19.7,2.2,1.7,1.9,1.3,2.9,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,1.0,3.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,5.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,pinch
20.0,26.0,20.0,19.0,17.0,28.0,36.0,26.0,35.0,25.0,22.9,29.9,22.4,25.8,20.0,2.6,3.9,1.7,6.0,3.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,pinch
19.0,23.0,18.0,20.0,17.0,29.0,30.0,21.0,29.0,20.0,22.6,25.6,19.4,22.7,18.2,4.0,2.5,0.8,3.0,0.7,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,4.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,3.0,3.0,1.0,2.0,0.0,2.0,3.0,1.0,1.0,0.0,3.0,pinch
19.0,23.0,18.0,19.0,17.0,32.0,32.0,22.0,32.0,21.0,23.9,26.2,19.6,23.7,18.7,4.8,3.0,1.1,4.0,1.3,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,pinch
19.0,23.0,18.0,20.0,16.0,24.0,30.0,22.0,26.0,31.0,21.7,26.0,19.8,22.5,22.0,1.3,2.0,1.2,2.0,5.4,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,pinch
21.0,24.0,18.0,20.0,16.0,23.0,26.0,21.0,23.0,28.0,21.8,25.0,19.3,21.2,21.6,0.4,0.6,0.7,0.6,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,4.0,6.0,1.0,0.0,1.0,2.0,6.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,pinch
20.0,24.0,17.0,19.0,17.0,27.0,28.0,25.0,34.0,19.0,22.7,25.5,20.4,24.6,18.1,2.3,1.1,2.8,5.5,0.8,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,2.0,2.0,5.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,4.0,pinch
21.0,23.0,18.0,19.0,17.0,24.0,29.0,20.0,26.0,19.0,21.9,26.4,18.9,22.7,18.1,1.0,2.3,0.3,2.3,0.8,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,2.0,4.0,3.0,1.0,0.0,2.0,pinch
19.0,24.0,18.0,20.0,17.0,29.0,32.0,22.0,26.0,21.0,22.8,26.3,19.5,22.3,18.2,3.2,2.9,0.9,2.0,1.1,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,2.0,1.0,pinch
19.0,24.0,18.0,20.0,16.0,29.0,27.0,22.0,27.0,25.0,23.2,25.3,19.9,22.5,20.1,4.4,0.8,1.5,2.3,3.8,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,pinch
19.0,24.0,18.0,20.0,17.0,22.0,26.0,20.0,22.0,19.0,20.8,25.1,19.0,21.2,17.7,0.5,0.5,0.5,0.7,0.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,4.0,4.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,7.0,0.0,1.0,1.0,0.0,pinch
20.0,24.0,18.0,20.0,16.0,22.0,27.0,21.0,22.0,21.0,21.1,25.5,19.4,21.1,18.6,0.3,0.6,0.8,0.5,1.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,pinch
21.0,25.0,18.0,20.0,17.0,22.0,27.0,20.0,22.0,21.0,21.2,25.4,19.2,21.2,18.4,0.4,0.5,0.5,0.5,1.5,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,5.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,pinch
20.0,24.0,18.0,20.0,17.0,22.0,26.0,21.0,22.0,20.0,21.4,25.2,19.6,21.2,17.8,0.6,0.6,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,pinch
21.0,24.0,18.0,20.0,17.0,23.0,27.0,21.0,22.0,18.0,21.6,25.4,19.2,21.3,17.6,0.5,0.6,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,1.0,pinch
19.0,24.0,18.0,21.0,17.0,24.0,26.0,21.0,23.0,18.0,22.0,25.4,19.9,21.5,17.6,1.1,0.7,0.9,0.5,0.5,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,4.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,2.0,pinch
21.0,25.0,18.0,21.0,16.0,22.0,26.0,21.0,22.0,19.0,21.4,25.2,19.7,21.2,17.8,0.5,0.4,0.9,0.4,0.9,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,pinch
20.0,24.0,19.0,21.0,17.0,22.0,25.0,20.0,23.0,21.0,21.2,24.9,19.1,21.5,18.3,0.4,0.3,0.3,0.5,0.9,0.0,0.0,0.0,0.0,3.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,11.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,pat
20.0,24.0,19.0,21.0,17.0,22.0,29.0,21.0,22.0,18.0,21.0,25.2,19.4,21.3,17.9,0.3,1.2,0.6,0.5,0.3,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,10.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,pat
20.0,24.0,18.0,20.0,17.0,22.0,26.0,21.0,25.0,19.0,21.0,24.9,19.1,21.4,17.9,0.3,0.4,0.5,1.0,0.3,0.0,0.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,3.0,1.0,1.0,0.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,pat
21.0,25.0,18.0,21.0,17.0,22.0,26.0,21.0,23.0,19.0,21.6,25.4,19.8,21.9,18.1,0.5,0.5,0.6,0.3,0.4,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,1.0,6.0,3.0,2.0,0.0,0.0,7.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,1.0,pat
